@relation .a/sonar/sonar
@attribute 0.0200 real [0.0015, 0.1371]
@attribute 0.0371 real [6.0E-4, 0.2339]
@attribute 0.0428 real [0.0015, 0.3059]
@attribute 0.0207 real [0.0058, 0.4264]
@attribute 0.0954 real [0.0067, 0.401]
@attribute 0.0986 real [0.0102, 0.3823]
@attribute 0.1539 real [0.0033, 0.3729]
@attribute 0.1601 real [0.0055, 0.459]
@attribute 0.3109 real [0.0075, 0.6828]
@attribute 0.2111 real [0.0113, 0.7106]
@attribute 0.1609 real [0.0289, 0.7342]
@attribute 0.1582 real [0.0236, 0.706]
@attribute 0.2238 real [0.0184, 0.7131]
@attribute 0.0645 real [0.0273, 0.997]
@attribute 0.0660 real [0.0031, 1.0]
@attribute 0.2273 real [0.0162, 0.9988]
@attribute 0.3100 real [0.0349, 1.0]
@attribute 0.2999 real [0.0375, 1.0]
@attribute 0.5078 real [0.0494, 1.0]
@attribute 0.4797 real [0.0656, 1.0]
@attribute 0.5783 real [0.0512, 1.0]
@attribute 0.5071 real [0.0219, 1.0]
@attribute 0.4328 real [0.0563, 1.0]
@attribute 0.5550 real [0.0239, 1.0]
@attribute 0.6711 real [0.024, 1.0]
@attribute 0.6415 real [0.0921, 1.0]
@attribute 0.7104 real [0.0481, 1.0]
@attribute 0.8080 real [0.0284, 1.0]
@attribute 0.6791 real [0.0144, 1.0]
@attribute 0.3857 real [0.0613, 1.0]
@attribute 0.1307 real [0.0482, 0.9657]
@attribute 0.2604 real [0.0404, 0.9306]
@attribute 0.5121 real [0.0477, 1.0]
@attribute 0.7547 real [0.0212, 0.9647]
@attribute 0.8537 real [0.0223, 1.0]
@attribute 0.8507 real [0.008, 1.0]
@attribute 0.6692 real [0.0351, 0.9497]
@attribute 0.6097 real [0.0383, 1.0]
@attribute 0.4943 real [0.0371, 0.9857]
@attribute 0.2744 real [0.0117, 0.9297]
@attribute 0.0510 real [0.036, 0.8995]
@attribute 0.2834 real [0.0056, 0.8246]
@attribute 0.2825 real [0.0, 0.7733]
@attribute 0.4256 real [0.0, 0.7762]
@attribute 0.2641 real [0.0, 0.7034]
@attribute 0.1386 real [0.0, 0.7292]
@attribute 0.1051 real [0.0, 0.5522]
@attribute 0.1343 real [0.0, 0.3339]
@attribute 0.0383 real [0.0, 0.1981]
@attribute 0.0324 real [0.0, 0.0825]
@attribute 0.0232 real [0.0, 0.1004]
@attribute 0.0027 real [8.0E-4, 0.0709]
@attribute 0.0065 real [5.0E-4, 0.039]
@attribute 0.0159 real [0.001, 0.0352]
@attribute 0.0072 real [6.0E-4, 0.0447]
@attribute 0.0167 real [4.0E-4, 0.0394]
@attribute 0.0180 real [3.0E-4, 0.0355]
@attribute 0.0084 real [3.0E-4, 0.044]
@attribute 0.0090 real [1.0E-4, 0.0364]
@attribute 0.0032 real [6.0E-4, 0.0439]
@attribute R {R, M}
@inputs 0.0200, 0.0371, 0.0428, 0.0207, 0.0954, 0.0986, 0.1539, 0.1601, 0.3109, 0.2111, 0.1609, 0.1582, 0.2238, 0.0645, 0.0660, 0.2273, 0.3100, 0.2999, 0.5078, 0.4797, 0.5783, 0.5071, 0.4328, 0.5550, 0.6711, 0.6415, 0.7104, 0.8080, 0.6791, 0.3857, 0.1307, 0.2604, 0.5121, 0.7547, 0.8537, 0.8507, 0.6692, 0.6097, 0.4943, 0.2744, 0.0510, 0.2834, 0.2825, 0.4256, 0.2641, 0.1386, 0.1051, 0.1343, 0.0383, 0.0324, 0.0232, 0.0027, 0.0065, 0.0159, 0.0072, 0.0167, 0.0180, 0.0084, 0.0090, 0.0032
@outputs R
@data
0.0116, 0.0179, 0.0449, 0.1096, 0.1913, 0.0924, 0.0761, 0.1092, 0.0757, 0.1006, 0.25, 0.3988, 0.3809, 0.4753, 0.6165, 0.6464, 0.8024, 0.9208, 0.9832, 0.9634, 0.8646, 0.8325, 0.8276, 0.8007, 0.6102, 0.4853, 0.4355, 0.4307, 0.4399, 0.3833, 0.3032, 0.3035, 0.3197, 0.2292, 0.2131, 0.2347, 0.3201, 0.4455, 0.3655, 0.2715, 0.1747, 0.1781, 0.2199, 0.1056, 0.0573, 0.0307, 0.0237, 0.047, 0.0102, 0.0057, 0.0031, 0.0163, 0.0099, 0.0084, 0.027, 0.0277, 0.0097, 0.0054, 0.0148, 0.0092, M
0.0428, 0.0555, 0.0708, 0.0618, 0.1215, 0.1524, 0.1543, 0.0391, 0.061, 0.0113, 0.1255, 0.2473, 0.3011, 0.3747, 0.452, 0.5392, 0.6588, 0.7113, 0.7602, 0.8672, 0.8416, 0.7974, 0.8385, 0.9317, 0.8555, 0.6162, 0.4139, 0.3269, 0.3108, 0.2554, 0.3367, 0.4465, 0.5, 0.5111, 0.5194, 0.4619, 0.4234, 0.4372, 0.4277, 0.4433, 0.37, 0.3324, 0.2564, 0.2527, 0.2137, 0.1789, 0.101, 0.0528, 0.0453, 0.0118, 9.0E-4, 0.0142, 0.0179, 0.0079, 0.006, 0.0131, 0.0089, 0.0084, 0.0113, 0.0049, M
0.021, 0.0121, 0.0203, 0.1036, 0.1675, 0.0418, 0.0723, 0.0828, 0.0494, 0.0686, 0.1125, 0.1741, 0.271, 0.3087, 0.3575, 0.4998, 0.6011, 0.647, 0.8067, 0.9008, 0.8906, 0.9338, 1.0, 0.9102, 0.8496, 0.7867, 0.7688, 0.7718, 0.6268, 0.4301, 0.2077, 0.1198, 0.166, 0.2618, 0.3862, 0.3958, 0.3248, 0.2302, 0.325, 0.4022, 0.4344, 0.4008, 0.337, 0.2518, 0.2101, 0.1181, 0.115, 0.055, 0.0293, 0.0183, 0.0104, 0.0117, 0.0101, 0.0061, 0.0031, 0.0099, 0.008, 0.0107, 0.0161, 0.0133, M
0.053, 0.0885, 0.1997, 0.2604, 0.3225, 0.2247, 0.0617, 0.2287, 0.095, 0.074, 0.161, 0.2226, 0.2703, 0.3365, 0.4266, 0.4144, 0.5655, 0.6921, 0.8547, 0.9234, 0.9171, 1.0, 0.9532, 0.9101, 0.8337, 0.7053, 0.6534, 0.4483, 0.246, 0.202, 0.1446, 0.0994, 0.151, 0.2392, 0.4434, 0.5023, 0.4441, 0.4571, 0.3927, 0.29, 0.3408, 0.499, 0.3632, 0.1387, 0.18, 0.1299, 0.0523, 0.0817, 0.0469, 0.0114, 0.0299, 0.0244, 0.0199, 0.0257, 0.0082, 0.0151, 0.0171, 0.0146, 0.0134, 0.0056, M
0.0715, 0.0849, 0.0587, 0.0218, 0.0862, 0.1801, 0.1916, 0.1896, 0.296, 0.4186, 0.4867, 0.5249, 0.5959, 0.6855, 0.8573, 0.9718, 0.8693, 0.8711, 0.8954, 0.9922, 0.898, 0.8158, 0.8373, 0.7541, 0.5893, 0.5488, 0.5643, 0.5406, 0.4783, 0.4439, 0.3698, 0.2574, 0.1478, 0.1743, 0.1229, 0.1588, 0.1803, 0.1436, 0.1667, 0.263, 0.2234, 0.1239, 0.0869, 0.2092, 0.1499, 0.0676, 0.0899, 0.0927, 0.0658, 0.0086, 0.0216, 0.0153, 0.0121, 0.0096, 0.0196, 0.0042, 0.0066, 0.0099, 0.0083, 0.0124, M
0.0374, 0.0586, 0.0628, 0.0534, 0.0255, 0.1422, 0.2072, 0.2734, 0.307, 0.2597, 0.3483, 0.3999, 0.4574, 0.595, 0.7924, 0.8272, 0.8087, 0.8977, 0.9828, 0.8982, 0.889, 0.9367, 0.9122, 0.7936, 0.6718, 0.6318, 0.4865, 0.3388, 0.4832, 0.3822, 0.3075, 0.1267, 0.0743, 0.151, 0.1906, 0.1817, 0.1709, 0.0946, 0.2829, 0.3006, 0.1602, 0.1483, 0.2875, 0.2047, 0.1064, 0.1395, 0.1065, 0.0527, 0.0395, 0.0183, 0.0353, 0.0118, 0.0063, 0.0237, 0.0032, 0.0087, 0.0124, 0.0113, 0.0098, 0.0126, M
0.0731, 0.1249, 0.1665, 0.1496, 0.1443, 0.277, 0.2555, 0.1712, 0.0466, 0.1114, 0.1739, 0.316, 0.3249, 0.2164, 0.2031, 0.258, 0.1796, 0.2422, 0.3609, 0.181, 0.2604, 0.6572, 0.9734, 0.9757, 0.8079, 0.6521, 0.4915, 0.5363, 0.7649, 0.525, 0.5101, 0.4219, 0.416, 0.1906, 0.0223, 0.4219, 0.5496, 0.2483, 0.2034, 0.2729, 0.2837, 0.4463, 0.3178, 0.0807, 0.1192, 0.2134, 0.3241, 0.2945, 0.1474, 0.0211, 0.0361, 0.0444, 0.023, 0.029, 0.0141, 0.0161, 0.0177, 0.0194, 0.0207, 0.0057, M
0.0721, 0.1574, 0.1112, 0.1085, 0.0666, 0.18, 0.1108, 0.2794, 0.1408, 0.0795, 0.2534, 0.392, 0.3375, 0.161, 0.1889, 0.3308, 0.2282, 0.2177, 0.1853, 0.5167, 0.5342, 0.6298, 0.8437, 0.6756, 0.5825, 0.6141, 0.8809, 0.8375, 0.3869, 0.5051, 0.5455, 0.4241, 0.1534, 0.495, 0.6983, 0.7109, 0.5647, 0.487, 0.5515, 0.4433, 0.525, 0.6075, 0.5251, 0.1359, 0.4268, 0.4442, 0.2193, 0.09, 0.12, 0.0628, 0.0234, 0.0309, 0.0127, 0.0082, 0.0281, 0.0117, 0.0092, 0.0147, 0.0157, 0.0129, M
0.0235, 0.022, 0.0167, 0.0516, 0.0746, 0.1121, 0.1258, 0.1717, 0.3074, 0.3199, 0.2946, 0.2484, 0.251, 0.1806, 0.1413, 0.3019, 0.3635, 0.3887, 0.298, 0.2219, 0.1624, 0.1343, 0.2046, 0.3791, 0.5771, 0.7545, 0.8406, 0.8547, 0.9036, 1.0, 0.9646, 0.7912, 0.6412, 0.5986, 0.6835, 0.7771, 0.8084, 0.7426, 0.6295, 0.5708, 0.4433, 0.3361, 0.3795, 0.495, 0.4373, 0.2404, 0.1128, 0.1654, 0.0933, 0.0225, 0.0214, 0.0221, 0.0152, 0.0083, 0.0058, 0.0023, 0.0057, 0.0052, 0.0027, 0.0021, M
0.0191, 0.0173, 0.0291, 0.0301, 0.0463, 0.069, 0.0576, 0.1103, 0.2423, 0.3134, 0.4786, 0.5239, 0.4393, 0.344, 0.2869, 0.3889, 0.442, 0.3892, 0.4088, 0.5006, 0.7271, 0.9385, 1.0, 0.9831, 0.9932, 0.9161, 0.8237, 0.6957, 0.4536, 0.3281, 0.2522, 0.3964, 0.4154, 0.3308, 0.1445, 0.1923, 0.3208, 0.3367, 0.5683, 0.5505, 0.3231, 0.0448, 0.3131, 0.3387, 0.413, 0.3639, 0.2069, 0.0859, 0.06, 0.0267, 0.0125, 0.004, 0.0136, 0.0137, 0.0172, 0.0132, 0.011, 0.0122, 0.0114, 0.0068, M
0.0187, 0.0346, 0.0168, 0.0177, 0.0393, 0.163, 0.2028, 0.1694, 0.2328, 0.2684, 0.3108, 0.2933, 0.2275, 0.0994, 0.1801, 0.22, 0.2732, 0.2862, 0.2034, 0.174, 0.413, 0.6879, 0.812, 0.8453, 0.8919, 0.93, 0.9987, 1.0, 0.8104, 0.6199, 0.6041, 0.5547, 0.416, 0.1472, 0.0849, 0.0608, 0.0969, 0.1411, 0.1676, 0.12, 0.1201, 0.1036, 0.1977, 0.1339, 0.0902, 0.1085, 0.1521, 0.1363, 0.0858, 0.029, 0.0203, 0.0116, 0.0098, 0.0199, 0.0033, 0.0101, 0.0065, 0.0115, 0.0193, 0.0157, M
