@relation .a/sonar/sonar
@attribute 0.0200 real [0.0015, 0.1371]
@attribute 0.0371 real [6.0E-4, 0.2339]
@attribute 0.0428 real [0.0015, 0.3059]
@attribute 0.0207 real [0.0058, 0.4264]
@attribute 0.0954 real [0.0067, 0.401]
@attribute 0.0986 real [0.0102, 0.3823]
@attribute 0.1539 real [0.0033, 0.3729]
@attribute 0.1601 real [0.0055, 0.459]
@attribute 0.3109 real [0.0075, 0.6828]
@attribute 0.2111 real [0.0113, 0.7106]
@attribute 0.1609 real [0.0289, 0.7342]
@attribute 0.1582 real [0.0236, 0.706]
@attribute 0.2238 real [0.0184, 0.7131]
@attribute 0.0645 real [0.0273, 0.997]
@attribute 0.0660 real [0.0031, 1.0]
@attribute 0.2273 real [0.0162, 0.9988]
@attribute 0.3100 real [0.0349, 1.0]
@attribute 0.2999 real [0.0375, 1.0]
@attribute 0.5078 real [0.0494, 1.0]
@attribute 0.4797 real [0.0656, 1.0]
@attribute 0.5783 real [0.0512, 1.0]
@attribute 0.5071 real [0.0219, 1.0]
@attribute 0.4328 real [0.0563, 1.0]
@attribute 0.5550 real [0.0239, 1.0]
@attribute 0.6711 real [0.024, 1.0]
@attribute 0.6415 real [0.0921, 1.0]
@attribute 0.7104 real [0.0481, 1.0]
@attribute 0.8080 real [0.0284, 1.0]
@attribute 0.6791 real [0.0144, 1.0]
@attribute 0.3857 real [0.0613, 1.0]
@attribute 0.1307 real [0.0482, 0.9657]
@attribute 0.2604 real [0.0404, 0.9306]
@attribute 0.5121 real [0.0477, 1.0]
@attribute 0.7547 real [0.0212, 0.9647]
@attribute 0.8537 real [0.0223, 1.0]
@attribute 0.8507 real [0.008, 1.0]
@attribute 0.6692 real [0.0351, 0.9497]
@attribute 0.6097 real [0.0383, 1.0]
@attribute 0.4943 real [0.0371, 0.9857]
@attribute 0.2744 real [0.0117, 0.9297]
@attribute 0.0510 real [0.036, 0.8995]
@attribute 0.2834 real [0.0056, 0.8246]
@attribute 0.2825 real [0.0, 0.7733]
@attribute 0.4256 real [0.0, 0.7762]
@attribute 0.2641 real [0.0, 0.7034]
@attribute 0.1386 real [0.0, 0.7292]
@attribute 0.1051 real [0.0, 0.5522]
@attribute 0.1343 real [0.0, 0.3339]
@attribute 0.0383 real [0.0, 0.1981]
@attribute 0.0324 real [0.0, 0.0825]
@attribute 0.0232 real [0.0, 0.1004]
@attribute 0.0027 real [8.0E-4, 0.0709]
@attribute 0.0065 real [5.0E-4, 0.039]
@attribute 0.0159 real [0.001, 0.0352]
@attribute 0.0072 real [6.0E-4, 0.0447]
@attribute 0.0167 real [4.0E-4, 0.0394]
@attribute 0.0180 real [3.0E-4, 0.0355]
@attribute 0.0084 real [3.0E-4, 0.044]
@attribute 0.0090 real [1.0E-4, 0.0364]
@attribute 0.0032 real [6.0E-4, 0.0439]
@attribute R {R, M}
@inputs 0.0200, 0.0371, 0.0428, 0.0207, 0.0954, 0.0986, 0.1539, 0.1601, 0.3109, 0.2111, 0.1609, 0.1582, 0.2238, 0.0645, 0.0660, 0.2273, 0.3100, 0.2999, 0.5078, 0.4797, 0.5783, 0.5071, 0.4328, 0.5550, 0.6711, 0.6415, 0.7104, 0.8080, 0.6791, 0.3857, 0.1307, 0.2604, 0.5121, 0.7547, 0.8537, 0.8507, 0.6692, 0.6097, 0.4943, 0.2744, 0.0510, 0.2834, 0.2825, 0.4256, 0.2641, 0.1386, 0.1051, 0.1343, 0.0383, 0.0324, 0.0232, 0.0027, 0.0065, 0.0159, 0.0072, 0.0167, 0.0180, 0.0084, 0.0090, 0.0032
@outputs R
@data
0.0346, 0.0509, 0.0079, 0.0243, 0.0432, 0.0735, 0.0938, 0.1134, 0.1228, 0.1508, 0.1809, 0.239, 0.2947, 0.2866, 0.401, 0.5325, 0.5486, 0.5823, 0.6041, 0.6749, 0.7084, 0.789, 0.9284, 0.9781, 0.9738, 1.0, 0.9702, 0.9956, 0.8235, 0.602, 0.5342, 0.4867, 0.3526, 0.1566, 0.0946, 0.1613, 0.2824, 0.339, 0.3019, 0.2945, 0.2978, 0.2676, 0.2055, 0.2069, 0.1625, 0.1216, 0.1013, 0.0744, 0.0386, 0.005, 0.0146, 0.004, 0.0122, 0.0107, 0.0112, 0.0102, 0.0052, 0.0024, 0.0079, 0.0031, M
0.115, 0.1163, 0.0866, 0.0358, 0.0232, 0.1267, 0.2417, 0.2661, 0.4346, 0.5378, 0.3816, 0.0991, 0.0616, 0.1795, 0.3907, 0.3602, 0.3041, 0.2428, 0.406, 0.8395, 0.9777, 0.468, 0.061, 0.2143, 0.1348, 0.2854, 0.1617, 0.2649, 0.4565, 0.6502, 0.2848, 0.3296, 0.537, 0.6627, 0.8626, 0.8547, 0.7848, 0.9016, 0.8827, 0.6086, 0.281, 0.0906, 0.1177, 0.2694, 0.5214, 0.4232, 0.234, 0.1928, 0.1092, 0.0507, 0.0228, 0.0099, 0.0065, 0.0085, 0.0166, 0.011, 0.019, 0.0141, 0.0068, 0.0086, M
0.043, 0.0902, 0.0833, 0.0813, 0.0165, 0.0277, 0.0569, 0.2057, 0.3887, 0.7106, 0.7342, 0.5033, 0.3, 0.1951, 0.2767, 0.3737, 0.2507, 0.2507, 0.3292, 0.4871, 0.6527, 0.8454, 0.9739, 1.0, 0.6665, 0.5323, 0.4024, 0.3444, 0.4239, 0.4182, 0.4393, 0.1162, 0.4336, 0.6553, 0.6172, 0.4373, 0.4118, 0.3641, 0.4572, 0.4367, 0.2964, 0.4312, 0.4155, 0.1824, 0.1487, 0.0138, 0.1164, 0.2052, 0.1069, 0.0199, 0.0208, 0.0176, 0.0197, 0.021, 0.0141, 0.0049, 0.0027, 0.0162, 0.0059, 0.0021, M
0.0164, 0.0627, 0.0738, 0.0608, 0.0233, 0.1048, 0.1338, 0.0644, 0.1522, 0.078, 0.1791, 0.2681, 0.1788, 0.1039, 0.198, 0.3234, 0.3748, 0.2586, 0.368, 0.3508, 0.5606, 0.5231, 0.5469, 0.6954, 0.6352, 0.6757, 0.8499, 0.8025, 0.6563, 0.8591, 0.6655, 0.5369, 0.3118, 0.3763, 0.2801, 0.0875, 0.3319, 0.4237, 0.1801, 0.3743, 0.4627, 0.1614, 0.2494, 0.3202, 0.2265, 0.1146, 0.0476, 0.0943, 0.0824, 0.0171, 0.0244, 0.0258, 0.0143, 0.0226, 0.0187, 0.0185, 0.011, 0.0094, 0.0078, 0.0112, M
0.0131, 0.0201, 0.0045, 0.0217, 0.023, 0.0481, 0.0742, 0.0333, 0.1369, 0.2079, 0.2295, 0.199, 0.1184, 0.1891, 0.2949, 0.5343, 0.685, 0.7923, 0.822, 0.729, 0.7352, 0.7918, 0.8057, 0.4898, 0.1934, 0.2924, 0.6255, 0.8546, 0.8966, 0.7821, 0.5168, 0.484, 0.4038, 0.3411, 0.2849, 0.2353, 0.2699, 0.4442, 0.4323, 0.3314, 0.1195, 0.1669, 0.3702, 0.3072, 0.0945, 0.1545, 0.1394, 0.0772, 0.0615, 0.023, 0.0111, 0.0168, 0.0086, 0.0045, 0.0062, 0.0065, 0.003, 0.0066, 0.0029, 0.0053, M
0.0233, 0.0394, 0.0416, 0.0547, 0.0993, 0.1515, 0.1674, 0.1513, 0.1723, 0.2078, 0.1239, 0.0236, 0.1771, 0.3115, 0.499, 0.6707, 0.7655, 0.8485, 0.9805, 1.0, 1.0, 0.9992, 0.9067, 0.6803, 0.5103, 0.4716, 0.498, 0.6196, 0.7171, 0.6316, 0.3554, 0.2897, 0.4316, 0.3791, 0.2421, 0.0944, 0.0351, 0.0844, 0.0436, 0.113, 0.2045, 0.1937, 0.0834, 0.1502, 0.1675, 0.1058, 0.1111, 0.0849, 0.0596, 0.0201, 0.0071, 0.0104, 0.0062, 0.0026, 0.0025, 0.0061, 0.0038, 0.0101, 0.0078, 6.0E-4, M
0.013, 0.012, 0.0436, 0.0624, 0.0428, 0.0349, 0.0384, 0.0446, 0.1318, 0.1375, 0.2026, 0.2389, 0.2112, 0.1444, 0.0742, 0.1533, 0.3052, 0.4116, 0.5466, 0.5933, 0.6663, 0.7333, 0.7136, 0.7014, 0.7758, 0.9137, 0.9964, 1.0, 0.8881, 0.6585, 0.2707, 0.1746, 0.2709, 0.4853, 0.7184, 0.8209, 0.7536, 0.6496, 0.4708, 0.3482, 0.3508, 0.3181, 0.3524, 0.3659, 0.2846, 0.1714, 0.0694, 0.0303, 0.0292, 0.0116, 0.0024, 0.0084, 0.01, 0.0018, 0.0035, 0.0058, 0.0011, 9.0E-4, 0.0033, 0.0026, M
0.0269, 0.0383, 0.0505, 0.0707, 0.1313, 0.2103, 0.2263, 0.2524, 0.3595, 0.5915, 0.6675, 0.5679, 0.5175, 0.3334, 0.2002, 0.2856, 0.2937, 0.3424, 0.5949, 0.7526, 0.8959, 0.8147, 0.7109, 0.7378, 0.7201, 0.8254, 0.8917, 0.982, 0.8179, 0.4848, 0.3203, 0.2775, 0.2382, 0.2911, 0.1675, 0.3156, 0.1869, 0.3391, 0.5993, 0.4124, 0.1181, 0.3651, 0.4655, 0.4777, 0.3517, 0.092, 0.1227, 0.1785, 0.1085, 0.03, 0.0346, 0.0167, 0.0199, 0.0145, 0.0081, 0.0045, 0.0043, 0.0027, 0.0055, 0.0057, M
0.034, 0.0625, 0.0381, 0.0257, 0.0441, 0.1027, 0.1287, 0.185, 0.2647, 0.4117, 0.5245, 0.5341, 0.5554, 0.3915, 0.295, 0.3075, 0.3021, 0.2719, 0.5443, 0.7932, 0.8751, 0.8667, 0.7107, 0.6911, 0.7287, 0.8792, 1.0, 0.9816, 0.8984, 0.6048, 0.4934, 0.5371, 0.4586, 0.2908, 0.0774, 0.2249, 0.1602, 0.3958, 0.6117, 0.5196, 0.2321, 0.437, 0.3797, 0.4322, 0.4892, 0.1901, 0.094, 0.1364, 0.0906, 0.0144, 0.0329, 0.0141, 0.0019, 0.0067, 0.0099, 0.0042, 0.0057, 0.0051, 0.0033, 0.0058, M
0.0272, 0.0378, 0.0488, 0.0848, 0.1127, 0.1103, 0.1349, 0.2337, 0.3113, 0.3997, 0.3941, 0.3309, 0.2926, 0.176, 0.1739, 0.2043, 0.2088, 0.2678, 0.2434, 0.1839, 0.2802, 0.6172, 0.8015, 0.8313, 0.844, 0.8494, 0.9168, 1.0, 0.7896, 0.5371, 0.6472, 0.6505, 0.4959, 0.2175, 0.099, 0.0434, 0.1708, 0.1979, 0.188, 0.1108, 0.1702, 0.0585, 0.0638, 0.1391, 0.0638, 0.0581, 0.0641, 0.1044, 0.0732, 0.0275, 0.0146, 0.0091, 0.0045, 0.0043, 0.0043, 0.0098, 0.0054, 0.0051, 0.0065, 0.0103, M
0.026, 0.0363, 0.0136, 0.0272, 0.0214, 0.0338, 0.0655, 0.14, 0.1843, 0.2354, 0.272, 0.2442, 0.1665, 0.0336, 0.1302, 0.1708, 0.2177, 0.3175, 0.3714, 0.4552, 0.57, 0.7397, 0.8062, 0.8837, 0.9432, 1.0, 0.9375, 0.7603, 0.7123, 0.8358, 0.7622, 0.4567, 0.1715, 0.1549, 0.1641, 0.1869, 0.2655, 0.1713, 0.0959, 0.0768, 0.0847, 0.2076, 0.2505, 0.1862, 0.1439, 0.147, 0.0991, 0.0041, 0.0154, 0.0116, 0.0181, 0.0146, 0.0129, 0.0047, 0.0039, 0.0061, 0.004, 0.0036, 0.0061, 0.0115, M
