@relation .a/sonar/sonar
@attribute 0.0200 real [0.0015, 0.1371]
@attribute 0.0371 real [6.0E-4, 0.2339]
@attribute 0.0428 real [0.0015, 0.3059]
@attribute 0.0207 real [0.0058, 0.4264]
@attribute 0.0954 real [0.0067, 0.401]
@attribute 0.0986 real [0.0102, 0.3823]
@attribute 0.1539 real [0.0033, 0.3729]
@attribute 0.1601 real [0.0055, 0.459]
@attribute 0.3109 real [0.0075, 0.6828]
@attribute 0.2111 real [0.0113, 0.7106]
@attribute 0.1609 real [0.0289, 0.7342]
@attribute 0.1582 real [0.0236, 0.706]
@attribute 0.2238 real [0.0184, 0.7131]
@attribute 0.0645 real [0.0273, 0.997]
@attribute 0.0660 real [0.0031, 1.0]
@attribute 0.2273 real [0.0162, 0.9988]
@attribute 0.3100 real [0.0349, 1.0]
@attribute 0.2999 real [0.0375, 1.0]
@attribute 0.5078 real [0.0494, 1.0]
@attribute 0.4797 real [0.0656, 1.0]
@attribute 0.5783 real [0.0512, 1.0]
@attribute 0.5071 real [0.0219, 1.0]
@attribute 0.4328 real [0.0563, 1.0]
@attribute 0.5550 real [0.0239, 1.0]
@attribute 0.6711 real [0.024, 1.0]
@attribute 0.6415 real [0.0921, 1.0]
@attribute 0.7104 real [0.0481, 1.0]
@attribute 0.8080 real [0.0284, 1.0]
@attribute 0.6791 real [0.0144, 1.0]
@attribute 0.3857 real [0.0613, 1.0]
@attribute 0.1307 real [0.0482, 0.9657]
@attribute 0.2604 real [0.0404, 0.9306]
@attribute 0.5121 real [0.0477, 1.0]
@attribute 0.7547 real [0.0212, 0.9647]
@attribute 0.8537 real [0.0223, 1.0]
@attribute 0.8507 real [0.008, 1.0]
@attribute 0.6692 real [0.0351, 0.9497]
@attribute 0.6097 real [0.0383, 1.0]
@attribute 0.4943 real [0.0371, 0.9857]
@attribute 0.2744 real [0.0117, 0.9297]
@attribute 0.0510 real [0.036, 0.8995]
@attribute 0.2834 real [0.0056, 0.8246]
@attribute 0.2825 real [0.0, 0.7733]
@attribute 0.4256 real [0.0, 0.7762]
@attribute 0.2641 real [0.0, 0.7034]
@attribute 0.1386 real [0.0, 0.7292]
@attribute 0.1051 real [0.0, 0.5522]
@attribute 0.1343 real [0.0, 0.3339]
@attribute 0.0383 real [0.0, 0.1981]
@attribute 0.0324 real [0.0, 0.0825]
@attribute 0.0232 real [0.0, 0.1004]
@attribute 0.0027 real [8.0E-4, 0.0709]
@attribute 0.0065 real [5.0E-4, 0.039]
@attribute 0.0159 real [0.001, 0.0352]
@attribute 0.0072 real [6.0E-4, 0.0447]
@attribute 0.0167 real [4.0E-4, 0.0394]
@attribute 0.0180 real [3.0E-4, 0.0355]
@attribute 0.0084 real [3.0E-4, 0.044]
@attribute 0.0090 real [1.0E-4, 0.0364]
@attribute 0.0032 real [6.0E-4, 0.0439]
@attribute R {R, M}
@inputs 0.0200, 0.0371, 0.0428, 0.0207, 0.0954, 0.0986, 0.1539, 0.1601, 0.3109, 0.2111, 0.1609, 0.1582, 0.2238, 0.0645, 0.0660, 0.2273, 0.3100, 0.2999, 0.5078, 0.4797, 0.5783, 0.5071, 0.4328, 0.5550, 0.6711, 0.6415, 0.7104, 0.8080, 0.6791, 0.3857, 0.1307, 0.2604, 0.5121, 0.7547, 0.8537, 0.8507, 0.6692, 0.6097, 0.4943, 0.2744, 0.0510, 0.2834, 0.2825, 0.4256, 0.2641, 0.1386, 0.1051, 0.1343, 0.0383, 0.0324, 0.0232, 0.0027, 0.0065, 0.0159, 0.0072, 0.0167, 0.0180, 0.0084, 0.0090, 0.0032
@outputs R
@data
0.0201, 0.0423, 0.0554, 0.0783, 0.062, 0.0871, 0.1201, 0.2707, 0.1206, 0.0279, 0.2251, 0.2615, 0.177, 0.3709, 0.4533, 0.5553, 0.4616, 0.3797, 0.345, 0.2665, 0.2395, 0.1127, 0.2556, 0.5169, 0.3779, 0.4082, 0.5353, 0.5116, 0.4544, 0.4258, 0.3869, 0.3939, 0.4661, 0.3974, 0.2194, 0.1816, 0.1023, 0.2108, 0.3253, 0.3697, 0.2912, 0.301, 0.2563, 0.1927, 0.2062, 0.1751, 0.0841, 0.1035, 0.0641, 0.0153, 0.0081, 0.0191, 0.0182, 0.016, 0.029, 0.009, 0.0242, 0.0224, 0.019, 0.0096, M
0.0331, 0.0423, 0.0474, 0.0818, 0.0835, 0.0756, 0.0374, 0.0961, 0.0548, 0.0193, 0.0897, 0.1734, 0.1936, 0.2803, 0.3313, 0.502, 0.636, 0.7096, 0.8333, 0.873, 0.8073, 0.7507, 0.7526, 0.7298, 0.6177, 0.4946, 0.4531, 0.4099, 0.454, 0.4124, 0.3139, 0.3194, 0.3692, 0.3776, 0.4469, 0.4777, 0.4716, 0.4664, 0.3893, 0.4255, 0.4064, 0.3712, 0.3863, 0.2802, 0.1283, 0.1117, 0.1303, 0.0787, 0.0436, 0.0224, 0.0133, 0.0078, 0.0174, 0.0176, 0.0038, 0.0129, 0.0066, 0.0044, 0.0134, 0.0092, M
0.0454, 0.0472, 0.0697, 0.1021, 0.1397, 0.1493, 0.1487, 0.0771, 0.1171, 0.1675, 0.2799, 0.3323, 0.4012, 0.4296, 0.535, 0.5411, 0.687, 0.8045, 0.9194, 0.9169, 1.0, 0.9972, 0.9093, 0.7918, 0.6705, 0.5324, 0.3572, 0.2484, 0.3161, 0.3775, 0.3138, 0.1713, 0.2937, 0.5234, 0.5926, 0.5437, 0.4516, 0.3379, 0.3215, 0.2178, 0.1674, 0.2634, 0.298, 0.2037, 0.1155, 0.0919, 0.0882, 0.0228, 0.038, 0.0142, 0.0137, 0.012, 0.0042, 0.0238, 0.0129, 0.0084, 0.0218, 0.0321, 0.0154, 0.0053, M
0.079, 0.0707, 0.0352, 0.166, 0.133, 0.0226, 0.0771, 0.2678, 0.5664, 0.6609, 0.5002, 0.2583, 0.165, 0.4347, 0.4515, 0.4579, 0.3366, 0.4, 0.5325, 0.901, 0.9939, 0.3689, 0.1012, 0.0248, 0.2318, 0.3981, 0.2259, 0.5247, 0.6898, 0.8316, 0.4326, 0.3741, 0.5756, 0.8043, 0.7963, 0.7174, 0.7056, 0.8148, 0.7601, 0.6034, 0.4554, 0.4729, 0.4478, 0.3722, 0.4693, 0.3839, 0.0768, 0.1467, 0.0777, 0.0469, 0.0193, 0.0298, 0.039, 0.0294, 0.0175, 0.0249, 0.0141, 0.0073, 0.0025, 0.0101, M
0.1021, 0.083, 0.0577, 0.0627, 0.0635, 0.1328, 0.0988, 0.1787, 0.1199, 0.1369, 0.2509, 0.2631, 0.2796, 0.2977, 0.3823, 0.3129, 0.3956, 0.2093, 0.3218, 0.3345, 0.3184, 0.2887, 0.361, 0.2566, 0.4106, 0.4591, 0.4722, 0.7278, 0.7591, 0.6579, 0.7514, 0.6666, 0.4903, 0.5962, 0.6552, 0.4014, 0.1188, 0.3245, 0.3107, 0.1354, 0.5109, 0.7988, 0.7517, 0.5508, 0.5858, 0.7292, 0.5522, 0.3339, 0.1608, 0.0475, 0.1004, 0.0709, 0.0317, 0.0309, 0.0252, 0.0087, 0.0177, 0.0214, 0.0227, 0.0106, M
0.0047, 0.0059, 0.008, 0.0554, 0.0883, 0.1278, 0.1674, 0.1373, 0.2922, 0.3469, 0.3265, 0.3263, 0.2301, 0.1253, 0.2102, 0.2401, 0.1928, 0.1673, 0.1228, 0.0902, 0.1557, 0.3291, 0.5268, 0.674, 0.7906, 0.8938, 0.9395, 0.9493, 0.904, 0.9151, 0.8828, 0.8086, 0.718, 0.672, 0.6447, 0.6879, 0.6241, 0.4936, 0.4144, 0.424, 0.4546, 0.4392, 0.4323, 0.4921, 0.471, 0.3196, 0.2241, 0.1806, 0.099, 0.0251, 0.0129, 0.0095, 0.0126, 0.0069, 0.0039, 0.0068, 0.006, 0.0045, 2.0E-4, 0.0029, M
0.0329, 0.0216, 0.0386, 0.0627, 0.1158, 0.1482, 0.2054, 0.1605, 0.2532, 0.2672, 0.3056, 0.3161, 0.2314, 0.2067, 0.1804, 0.2808, 0.4423, 0.5947, 0.6601, 0.5844, 0.4539, 0.4789, 0.5646, 0.5281, 0.7115, 1.0, 0.9564, 0.609, 0.5112, 0.4, 0.0482, 0.1852, 0.2186, 0.1436, 0.1757, 0.1428, 0.1644, 0.3089, 0.3648, 0.4441, 0.3859, 0.2813, 0.1238, 0.0953, 0.1201, 0.0825, 0.0618, 0.0141, 0.0108, 0.0124, 0.0104, 0.0095, 0.0151, 0.0059, 0.0015, 0.0053, 0.0016, 0.0042, 0.0053, 0.0074, M
0.0096, 0.0404, 0.0682, 0.0688, 0.0887, 0.0932, 0.0955, 0.214, 0.2546, 0.2952, 0.4025, 0.5148, 0.4901, 0.4127, 0.3575, 0.3447, 0.3068, 0.2945, 0.4351, 0.7264, 0.8147, 0.8103, 0.6665, 0.6958, 0.7748, 0.8688, 1.0, 0.9941, 0.8793, 0.6482, 0.5876, 0.6408, 0.4972, 0.2755, 0.03, 0.3356, 0.3167, 0.4133, 0.6281, 0.4977, 0.2613, 0.4697, 0.4806, 0.4921, 0.5294, 0.2216, 0.1401, 0.1888, 0.0947, 0.0134, 0.031, 0.0237, 0.0078, 0.0144, 0.017, 0.0012, 0.0109, 0.0036, 0.0043, 0.0018, M
0.0056, 0.0267, 0.0221, 0.0561, 0.0936, 0.1146, 0.0706, 0.0996, 0.1673, 0.1859, 0.2481, 0.2712, 0.2934, 0.2637, 0.188, 0.1405, 0.2028, 0.2613, 0.2778, 0.3346, 0.383, 0.4003, 0.5114, 0.686, 0.749, 0.7843, 0.9021, 1.0, 0.8888, 0.6511, 0.6083, 0.4463, 0.2948, 0.1729, 0.1488, 0.0801, 0.177, 0.1382, 0.2404, 0.2046, 0.197, 0.2778, 0.1377, 0.0685, 0.0664, 0.1665, 0.1807, 0.1245, 0.0516, 0.0044, 0.0185, 0.0072, 0.0055, 0.0074, 0.0068, 0.0084, 0.0037, 0.0024, 0.0034, 7.0E-4, M
0.0238, 0.0318, 0.0422, 0.0399, 0.0788, 0.0766, 0.0881, 0.1143, 0.1594, 0.2048, 0.2652, 0.31, 0.2381, 0.1918, 0.143, 0.1735, 0.1781, 0.2852, 0.5036, 0.6166, 0.7616, 0.8125, 0.7793, 0.8788, 0.8813, 0.947, 1.0, 0.9739, 0.8446, 0.6151, 0.4302, 0.3165, 0.2869, 0.2017, 0.1206, 0.0271, 0.058, 0.1262, 0.1072, 0.1082, 0.036, 0.1197, 0.2061, 0.2054, 0.1878, 0.2047, 0.1716, 0.1069, 0.0477, 0.017, 0.0186, 0.0096, 0.0071, 0.0084, 0.0038, 0.0026, 0.0028, 0.0013, 0.0035, 0.006, M
0.0303, 0.0353, 0.049, 0.0608, 0.0167, 0.1354, 0.1465, 0.1123, 0.1945, 0.2354, 0.2898, 0.2812, 0.1578, 0.0273, 0.0673, 0.1444, 0.207, 0.2645, 0.2828, 0.4293, 0.5685, 0.699, 0.7246, 0.7622, 0.9242, 1.0, 0.9979, 0.8297, 0.7032, 0.7141, 0.6893, 0.4961, 0.2584, 0.0969, 0.0776, 0.0364, 0.1572, 0.1823, 0.1349, 0.0849, 0.0492, 0.1367, 0.1552, 0.1548, 0.1319, 0.0985, 0.1258, 0.0954, 0.0489, 0.0241, 0.0042, 0.0086, 0.0046, 0.0126, 0.0036, 0.0035, 0.0034, 0.0079, 0.0036, 0.0048, M
