@relation .a/sonar/sonar
@attribute 0.0200 real [0.0015, 0.1371]
@attribute 0.0371 real [6.0E-4, 0.2339]
@attribute 0.0428 real [0.0015, 0.3059]
@attribute 0.0207 real [0.0058, 0.4264]
@attribute 0.0954 real [0.0067, 0.401]
@attribute 0.0986 real [0.0102, 0.3823]
@attribute 0.1539 real [0.0033, 0.3729]
@attribute 0.1601 real [0.0055, 0.459]
@attribute 0.3109 real [0.0075, 0.6828]
@attribute 0.2111 real [0.0113, 0.7106]
@attribute 0.1609 real [0.0289, 0.7342]
@attribute 0.1582 real [0.0236, 0.706]
@attribute 0.2238 real [0.0184, 0.7131]
@attribute 0.0645 real [0.0273, 0.997]
@attribute 0.0660 real [0.0031, 1.0]
@attribute 0.2273 real [0.0162, 0.9988]
@attribute 0.3100 real [0.0349, 1.0]
@attribute 0.2999 real [0.0375, 1.0]
@attribute 0.5078 real [0.0494, 1.0]
@attribute 0.4797 real [0.0656, 1.0]
@attribute 0.5783 real [0.0512, 1.0]
@attribute 0.5071 real [0.0219, 1.0]
@attribute 0.4328 real [0.0563, 1.0]
@attribute 0.5550 real [0.0239, 1.0]
@attribute 0.6711 real [0.024, 1.0]
@attribute 0.6415 real [0.0921, 1.0]
@attribute 0.7104 real [0.0481, 1.0]
@attribute 0.8080 real [0.0284, 1.0]
@attribute 0.6791 real [0.0144, 1.0]
@attribute 0.3857 real [0.0613, 1.0]
@attribute 0.1307 real [0.0482, 0.9657]
@attribute 0.2604 real [0.0404, 0.9306]
@attribute 0.5121 real [0.0477, 1.0]
@attribute 0.7547 real [0.0212, 0.9647]
@attribute 0.8537 real [0.0223, 1.0]
@attribute 0.8507 real [0.008, 1.0]
@attribute 0.6692 real [0.0351, 0.9497]
@attribute 0.6097 real [0.0383, 1.0]
@attribute 0.4943 real [0.0371, 0.9857]
@attribute 0.2744 real [0.0117, 0.9297]
@attribute 0.0510 real [0.036, 0.8995]
@attribute 0.2834 real [0.0056, 0.8246]
@attribute 0.2825 real [0.0, 0.7733]
@attribute 0.4256 real [0.0, 0.7762]
@attribute 0.2641 real [0.0, 0.7034]
@attribute 0.1386 real [0.0, 0.7292]
@attribute 0.1051 real [0.0, 0.5522]
@attribute 0.1343 real [0.0, 0.3339]
@attribute 0.0383 real [0.0, 0.1981]
@attribute 0.0324 real [0.0, 0.0825]
@attribute 0.0232 real [0.0, 0.1004]
@attribute 0.0027 real [8.0E-4, 0.0709]
@attribute 0.0065 real [5.0E-4, 0.039]
@attribute 0.0159 real [0.001, 0.0352]
@attribute 0.0072 real [6.0E-4, 0.0447]
@attribute 0.0167 real [4.0E-4, 0.0394]
@attribute 0.0180 real [3.0E-4, 0.0355]
@attribute 0.0084 real [3.0E-4, 0.044]
@attribute 0.0090 real [1.0E-4, 0.0364]
@attribute 0.0032 real [6.0E-4, 0.0439]
@attribute R {R, M}
@inputs 0.0200, 0.0371, 0.0428, 0.0207, 0.0954, 0.0986, 0.1539, 0.1601, 0.3109, 0.2111, 0.1609, 0.1582, 0.2238, 0.0645, 0.0660, 0.2273, 0.3100, 0.2999, 0.5078, 0.4797, 0.5783, 0.5071, 0.4328, 0.5550, 0.6711, 0.6415, 0.7104, 0.8080, 0.6791, 0.3857, 0.1307, 0.2604, 0.5121, 0.7547, 0.8537, 0.8507, 0.6692, 0.6097, 0.4943, 0.2744, 0.0510, 0.2834, 0.2825, 0.4256, 0.2641, 0.1386, 0.1051, 0.1343, 0.0383, 0.0324, 0.0232, 0.0027, 0.0065, 0.0159, 0.0072, 0.0167, 0.0180, 0.0084, 0.0090, 0.0032
@outputs R
@data
0.0491, 0.0279, 0.0592, 0.127, 0.1772, 0.1908, 0.2217, 0.0768, 0.1246, 0.2028, 0.0947, 0.2497, 0.2209, 0.3195, 0.334, 0.3323, 0.278, 0.2975, 0.2948, 0.1729, 0.3264, 0.3834, 0.3523, 0.541, 0.5228, 0.4475, 0.534, 0.5323, 0.3907, 0.3456, 0.4091, 0.4639, 0.558, 0.5727, 0.6355, 0.7563, 0.6903, 0.6176, 0.5379, 0.5622, 0.6508, 0.4797, 0.3736, 0.2804, 0.1982, 0.2438, 0.1789, 0.1706, 0.0762, 0.0238, 0.0268, 0.0081, 0.0129, 0.0161, 0.0063, 0.0119, 0.0194, 0.014, 0.0332, 0.0439, M
0.0587, 0.121, 0.1268, 0.1498, 0.1436, 0.0561, 0.0832, 0.0672, 0.1372, 0.2352, 0.3208, 0.4257, 0.5201, 0.4914, 0.595, 0.7221, 0.9039, 0.9111, 0.8723, 0.7686, 0.7326, 0.5222, 0.3097, 0.3172, 0.227, 0.164, 0.1746, 0.1835, 0.2048, 0.1674, 0.2767, 0.3104, 0.3399, 0.4441, 0.5046, 0.2814, 0.1681, 0.2633, 0.3198, 0.1933, 0.0934, 0.0443, 0.078, 0.0722, 0.0405, 0.0553, 0.1081, 0.1139, 0.0767, 0.0265, 0.0215, 0.0331, 0.0111, 0.0088, 0.0158, 0.0122, 0.0038, 0.0101, 0.0228, 0.0124, M
0.0443, 0.0446, 0.0235, 0.1008, 0.2252, 0.2611, 0.2061, 0.1668, 0.1801, 0.3083, 0.3794, 0.5364, 0.6173, 0.7842, 0.8392, 0.9016, 1.0, 0.8911, 0.8753, 0.7886, 0.7156, 0.7581, 0.6372, 0.321, 0.2076, 0.2279, 0.3309, 0.2847, 0.1949, 0.1671, 0.1025, 0.1362, 0.2212, 0.1124, 0.1677, 0.1039, 0.2562, 0.2624, 0.2236, 0.118, 0.1103, 0.2831, 0.2385, 0.0255, 0.1967, 0.1483, 0.0434, 0.0627, 0.0513, 0.0473, 0.0248, 0.0274, 0.0205, 0.0141, 0.0185, 0.0055, 0.0045, 0.0115, 0.0152, 0.01, M
0.0094, 0.0611, 0.1136, 0.1203, 0.0403, 0.1227, 0.2495, 0.4566, 0.6587, 0.5079, 0.335, 0.0834, 0.3004, 0.3957, 0.3769, 0.3828, 0.1247, 0.1363, 0.2678, 0.9188, 0.9779, 0.3236, 0.1944, 0.1874, 0.0885, 0.3443, 0.2953, 0.5908, 0.4564, 0.7334, 0.1969, 0.279, 0.6212, 0.8681, 0.8621, 0.938, 0.8327, 0.948, 0.6721, 0.4436, 0.5163, 0.3809, 0.1557, 0.1449, 0.2662, 0.1806, 0.1699, 0.2559, 0.1129, 0.0201, 0.048, 0.0234, 0.0175, 0.0352, 0.0158, 0.0326, 0.0201, 0.0168, 0.0245, 0.0154, M
0.0516, 0.0944, 0.0622, 0.0415, 0.0995, 0.2431, 0.1777, 0.2018, 0.2611, 0.1294, 0.2646, 0.2778, 0.4432, 0.3672, 0.2035, 0.2764, 0.3252, 0.1536, 0.2784, 0.3508, 0.5187, 0.7052, 0.7143, 0.6814, 0.51, 0.5308, 0.6131, 0.8388, 0.9031, 0.8607, 0.9656, 0.9168, 0.7132, 0.6898, 0.731, 0.4134, 0.158, 0.1819, 0.1381, 0.296, 0.6935, 0.8246, 0.5351, 0.4403, 0.6448, 0.6214, 0.3016, 0.1379, 0.0364, 0.0355, 0.0456, 0.0432, 0.0274, 0.0152, 0.012, 0.0129, 0.002, 0.0109, 0.0074, 0.0078, M
0.0299, 0.0688, 0.0992, 0.1021, 0.08, 0.0629, 0.013, 0.0813, 0.1761, 0.0998, 0.0523, 0.0904, 0.2655, 0.3099, 0.352, 0.3892, 0.3962, 0.2449, 0.2355, 0.3045, 0.3112, 0.4698, 0.5534, 0.4532, 0.4464, 0.467, 0.4621, 0.6988, 0.7626, 0.7025, 0.7382, 0.7446, 0.7927, 0.5227, 0.3967, 0.3042, 0.1309, 0.2408, 0.178, 0.1598, 0.5657, 0.6443, 0.4241, 0.4567, 0.576, 0.5293, 0.3287, 0.1283, 0.0698, 0.0334, 0.0342, 0.0459, 0.0277, 0.0172, 0.0087, 0.0046, 0.0203, 0.013, 0.0115, 0.0015, M
0.0211, 0.0128, 0.0015, 0.045, 0.0711, 0.1563, 0.1518, 0.1206, 0.1666, 0.1345, 0.0785, 0.0367, 0.1227, 0.2614, 0.428, 0.6122, 0.7435, 0.813, 0.9006, 0.9603, 0.9162, 0.914, 0.7851, 0.5134, 0.3439, 0.329, 0.2571, 0.3685, 0.5765, 0.619, 0.4613, 0.3615, 0.4434, 0.3864, 0.3093, 0.2138, 0.1112, 0.1386, 0.1523, 0.0996, 0.1644, 0.1902, 0.1313, 0.1776, 0.2, 0.0765, 0.0727, 0.0749, 0.0449, 0.0134, 0.0174, 0.0117, 0.0023, 0.0047, 0.0049, 0.0031, 0.0024, 0.0039, 0.0051, 0.0015, M
0.0221, 0.0065, 0.0164, 0.0487, 0.0519, 0.0849, 0.0812, 0.1833, 0.2228, 0.181, 0.2549, 0.2984, 0.2624, 0.1893, 0.0668, 0.2666, 0.4274, 0.6291, 0.7782, 0.7686, 0.8099, 0.8493, 0.944, 0.945, 0.9655, 0.8045, 0.4969, 0.396, 0.3856, 0.5574, 0.7309, 0.8549, 0.9425, 0.8726, 0.6673, 0.4694, 0.1546, 0.1748, 0.3607, 0.5208, 0.5177, 0.3702, 0.224, 0.0816, 0.0395, 0.0785, 0.1052, 0.1034, 0.0764, 0.0216, 0.0167, 0.0089, 0.0051, 0.0015, 0.0075, 0.0058, 0.0016, 0.007, 0.0074, 0.0038, M
0.0158, 0.0239, 0.015, 0.0494, 0.0988, 0.1425, 0.1463, 0.1219, 0.1697, 0.1923, 0.2361, 0.2719, 0.3049, 0.2986, 0.2226, 0.1745, 0.2459, 0.31, 0.3572, 0.4283, 0.4268, 0.3735, 0.4585, 0.6094, 0.7221, 0.7595, 0.8706, 1.0, 0.9815, 0.7187, 0.5848, 0.4192, 0.3756, 0.3263, 0.1944, 0.1394, 0.167, 0.1275, 0.1666, 0.2574, 0.2258, 0.2777, 0.1613, 0.1335, 0.1976, 0.1234, 0.1554, 0.1057, 0.049, 0.0097, 0.0223, 0.0121, 0.0108, 0.0057, 0.0028, 0.0079, 0.0034, 0.0046, 0.0022, 0.0021, M
0.0335, 0.0258, 0.0398, 0.057, 0.0529, 0.1091, 0.1709, 0.1684, 0.1865, 0.266, 0.3188, 0.3553, 0.3116, 0.1965, 0.178, 0.2794, 0.287, 0.3969, 0.5599, 0.6936, 0.7969, 0.7452, 0.8203, 0.9261, 0.881, 0.8814, 0.9301, 0.9955, 0.8576, 0.6069, 0.3934, 0.2464, 0.1645, 0.114, 0.0956, 0.008, 0.0702, 0.0936, 0.0894, 0.1127, 0.0873, 0.102, 0.1964, 0.2256, 0.1814, 0.2012, 0.1688, 0.1037, 0.0501, 0.0136, 0.013, 0.012, 0.0039, 0.0053, 0.0062, 0.0046, 0.0045, 0.0022, 5.0E-4, 0.0031, M
0.0522, 0.0437, 0.018, 0.0292, 0.0351, 0.1171, 0.1257, 0.1178, 0.1258, 0.2529, 0.2716, 0.2374, 0.1878, 0.0983, 0.0683, 0.1503, 0.1723, 0.2339, 0.1962, 0.1395, 0.3164, 0.5888, 0.7631, 0.8473, 0.9424, 0.9986, 0.9699, 1.0, 0.863, 0.6979, 0.7717, 0.7305, 0.5197, 0.1786, 0.1098, 0.1446, 0.1066, 0.144, 0.1929, 0.0325, 0.149, 0.0328, 0.0537, 0.1309, 0.091, 0.0757, 0.1059, 0.1005, 0.0535, 0.0235, 0.0155, 0.016, 0.0029, 0.0051, 0.0062, 0.0089, 0.014, 0.0138, 0.0077, 0.0031, M
